district,region,pcode,year,month,cdi
Bulo Burto,Hiraan,2002,2019,10,1.88
Bulo Burto,Hiraan,2002,2019,11,2.32
Bulo Burto,Hiraan,2002,2019,12,2.63
Bulo Burto,Hiraan,2002,2020,1,2.43
Bulo Burto,Hiraan,2002,2020,2,2.42
Bulo Burto,Hiraan,2002,2020,3,3.48
Bulo Burto,Hiraan,2002,2020,4,2.9
Bulo Burto,Hiraan,2002,2020,5,1.91
Bulo Burto,Hiraan,2002,2020,6,1.86
Bulo Burto,Hiraan,2002,2020,7,2.57
Bulo Burto,Hiraan,2002,2020,8,2.74
Bulo Burto,Hiraan,2002,2020,9,1.58
Bulo Burto,Hiraan,2002,2020,10,1.85
Bulo Burto,Hiraan,2002,2020,11,1.83
Bulo Burto,Hiraan,2002,2020,12,1.8
Bulo Burto,Hiraan,2002,2021,1,1.61
Bulo Burto,Hiraan,2002,2021,2,1.72
Bulo Burto,Hiraan,2002,2021,3,1.97
Bulo Burto,Hiraan,2002,2021,4,0.92
Bulo Burto,Hiraan,2002,2021,5,0.83
Bulo Burto,Hiraan,2002,2021,6,0.9
Bulo Burto,Hiraan,2002,2021,7,0.86
Bulo Burto,Hiraan,2002,2021,8,0.71
Bulo Burto,Hiraan,2002,2021,9,0.61
Bulo Burto,Hiraan,2002,2021,10,0.43
Bulo Burto,Hiraan,2002,2021,11,0.25
Bulo Burto,Hiraan,2002,2021,12,0.24
Bulo Burto,Hiraan,2002,2022,1,0.23
Bulo Burto,Hiraan,2002,2022,2,0.3
Bulo Burto,Hiraan,2002,2022,3,0.35
Bulo Burto,Hiraan,2002,2022,4,0.46
Bulo Burto,Hiraan,2002,2022,5,0.78
Bulo Burto,Hiraan,2002,2022,6,0.85
Bulo Burto,Hiraan,2002,2022,7,1.07
Bulo Burto,Hiraan,2002,2022,8,0.98
Bulo Burto,Hiraan,2002,2022,9,0.88
Bulo Burto,Hiraan,2002,2022,10,0.74
Bulo Burto,Hiraan,2002,2022,11,0.76
Bulo Burto,Hiraan,2002,2022,12,0.85
Bulo Burto,Hiraan,2002,2023,1,0.86
Bulo Burto,Hiraan,2002,2023,2,0.92
Bulo Burto,Hiraan,2002,2023,3,1.02
Bulo Burto,Hiraan,2002,2023,4,1.47
Bulo Burto,Hiraan,2002,2023,5,1.29
Bulo Burto,Hiraan,2002,2023,6,1.24
Bulo Burto,Hiraan,2002,2023,7,
Burco,Togdheer,1301,2013,1,
Burco,Togdheer,1301,2013,2,
Burco,Togdheer,1301,2013,3,
Burco,Togdheer,1301,2013,4,
Burco,Togdheer,1301,2013,5,
Burco,Togdheer,1301,2013,6,
Burco,Togdheer,1301,2013,7,
Burco,Togdheer,1301,2013,8,
Burco,Togdheer,1301,2013,9,
Burco,Togdheer,1301,2013,10,
Burco,Togdheer,1301,2013,11,
Burco,Togdheer,1301,2013,12,
Burco,Togdheer,1301,2014,1,
Burco,Togdheer,1301,2014,2,
Burco,Togdheer,1301,2014,3,
Burco,Togdheer,1301,2014,4,
Burco,Togdheer,1301,2014,5,
Burco,Togdheer,1301,2014,6,
Burco,Togdheer,1301,2014,7,
Burco,Togdheer,1301,2014,8,
Burco,Togdheer,1301,2014,9,
Burco,Togdheer,1301,2014,10,
Burco,Togdheer,1301,2014,11,
Burco,Togdheer,1301,2014,12,
Burco,Togdheer,1301,2015,1,1.02
Burco,Togdheer,1301,2015,2,0.93
Burco,Togdheer,1301,2015,3,0.98
Burco,Togdheer,1301,2015,4,0.81
Burco,Togdheer,1301,2015,5,1.09
Burco,Togdheer,1301,2015,6,1.15
Burco,Togdheer,1301,2015,7,0.93
Burco,Togdheer,1301,2015,8,0.65
Burco,Togdheer,1301,2015,9,0.59
Burco,Togdheer,1301,2015,10,0.85
Burco,Togdheer,1301,2015,11,1.05
Burco,Togdheer,1301,2015,12,1.11
Burco,Togdheer,1301,2016,1,1.21
Burco,Togdheer,1301,2016,2,1.28
Burco,Togdheer,1301,2016,3,1.21
Burco,Togdheer,1301,2016,4,1.04
Burco,Togdheer,1301,2016,5,1.02
Burco,Togdheer,1301,2016,6,0.88
Burco,Togdheer,1301,2016,7,0.64
Burco,Togdheer,1301,2016,8,0.59
Burco,Togdheer,1301,2016,9,0.54
Burco,Togdheer,1301,2016,10,0.41
Burco,Togdheer,1301,2016,11,0.31
Burco,Togdheer,1301,2016,12,0.32
Burco,Togdheer,1301,2017,1,0.34
Burco,Togdheer,1301,2017,2,0.41
Burco,Togdheer,1301,2017,3,0.47
Burco,Togdheer,1301,2017,4,0.4
Burco,Togdheer,1301,2017,5,0.74
Burco,Togdheer,1301,2017,6,0.9
Burco,Togdheer,1301,2017,7,0.8
Burco,Togdheer,1301,2017,8,0.65
Burco,Togdheer,1301,2017,9,0.7
Burco,Togdheer,1301,2017,10,0.87
Burco,Togdheer,1301,2017,11,0.84
Burco,Togdheer,1301,2017,12,0.8
Burco,Togdheer,1301,2018,1,0.76
Burco,Togdheer,1301,2018,2,0.79
Burco,Togdheer,1301,2018,3,0.79
Burco,Togdheer,1301,2018,4,1.4
Burco,Togdheer,1301,2018,5,2.09
Burco,Togdheer,1301,2018,6,2.43
Burco,Togdheer,1301,2018,7,2.1
Burco,Togdheer,1301,2018,8,1.82
Burco,Togdheer,1301,2018,9,1.92
Burco,Togdheer,1301,2018,10,1.8
Burco,Togdheer,1301,2018,11,1.32
Burco,Togdheer,1301,2018,12,1.13
Burco,Togdheer,1301,2019,1,0.91
Burco,Togdheer,1301,2019,2,0.89
Burco,Togdheer,1301,2019,3,0.61
Burco,Togdheer,1301,2019,4,0.36
Burco,Togdheer,1301,2019,5,0.95
Burco,Togdheer,1301,2019,6,1.41
Burco,Togdheer,1301,2019,7,1.85
Burco,Togdheer,1301,2019,8,1.96
Burco,Togdheer,1301,2019,9,2.38
Burco,Togdheer,1301,2019,10,2.68
Burco,Togdheer,1301,2019,11,3.34
Burco,Togdheer,1301,2019,12,3.46
Burco,Togdheer,1301,2020,1,3.3
Burco,Togdheer,1301,2020,2,2.97
Burco,Togdheer,1301,2020,3,3.21
Burco,Togdheer,1301,2020,4,3.77
Burco,Togdheer,1301,2020,5,2.58
Burco,Togdheer,1301,2020,6,2.63
Burco,Togdheer,1301,2020,7,2.82
Burco,Togdheer,1301,2020,8,3.08
Burco,Togdheer,1301,2020,9,3.18
Burco,Togdheer,1301,2020,10,2.02
Burco,Togdheer,1301,2020,11,1.62
Burco,Togdheer,1301,2020,12,1.15
Burco,Togdheer,1301,2021,1,1.61
Burco,Togdheer,1301,2021,2,1.9
Burco,Togdheer,1301,2021,3,1
Burco,Togdheer,1301,2021,4,1.32
Burco,Togdheer,1301,2021,5,0.87
Burco,Togdheer,1301,2021,6,0.95
Burco,Togdheer,1301,2021,7,1.17
Burco,Togdheer,1301,2021,8,2.06
Burco,Togdheer,1301,2021,9,2.37
Burco,Togdheer,1301,2021,10,2.16
Burco,Togdheer,1301,2021,11,2.14
Burco,Togdheer,1301,2021,12,1.84
Burco,Togdheer,1301,2022,1,1.34
Burco,Togdheer,1301,2022,2,0.96
Burco,Togdheer,1301,2022,3,0.68
Burco,Togdheer,1301,2022,4,0.52
Burco,Togdheer,1301,2022,5,0.57
Burco,Togdheer,1301,2022,6,0.71
Burco,Togdheer,1301,2022,7,0.88
Burco,Togdheer,1301,2022,8,0.86
Burco,Togdheer,1301,2022,9,0.99
Burco,Togdheer,1301,2022,10,1.32
Burco,Togdheer,1301,2022,11,0.89
Burco,Togdheer,1301,2022,12,1.15
Burco,Togdheer,1301,2023,1,1.19
Burco,Togdheer,1301,2023,2,1.18
Burco,Togdheer,1301,2023,3,1.31
Burco,Togdheer,1301,2023,4,1.58
Burco,Togdheer,1301,2023,5,1.54
Burco,Togdheer,1301,2023,6,1.64
Burco,Togdheer,1301,2023,7,
Burtinle,Nugaal,1702,2013,1,
Burtinle,Nugaal,1702,2013,2,
Burtinle,Nugaal,1702,2013,3,
Burtinle,Nugaal,1702,2013,4,
Burtinle,Nugaal,1702,2013,5,
Burtinle,Nugaal,1702,2013,6,
Burtinle,Nugaal,1702,2013,7,
Burtinle,Nugaal,1702,2013,8,
Burtinle,Nugaal,1702,2013,9,
Burtinle,Nugaal,1702,2013,10,
Burtinle,Nugaal,1702,2013,11,
Burtinle,Nugaal,1702,2013,12,
Burtinle,Nugaal,1702,2014,1,
Burtinle,Nugaal,1702,2014,2,
Burtinle,Nugaal,1702,2014,3,
Burtinle,Nugaal,1702,2014,4,
Burtinle,Nugaal,1702,2014,5,
Burtinle,Nugaal,1702,2014,6,
Burtinle,Nugaal,1702,2014,7,
Burtinle,Nugaal,1702,2014,8,
Burtinle,Nugaal,1702,2014,9,
Burtinle,Nugaal,1702,2014,10,
Burtinle,Nugaal,1702,2014,11,
Burtinle,Nugaal,1702,2014,12,
Burtinle,Nugaal,1702,2015,1,0.79
Burtinle,Nugaal,1702,2015,2,0.91
Burtinle,Nugaal,1702,2015,3,0.91
Burtinle,Nugaal,1702,2015,4,1.37
Burtinle,Nugaal,1702,2015,5,1.4
Burtinle,Nugaal,1702,2015,6,1.37
Burtinle,Nugaal,1702,2015,7,1.35
Burtinle,Nugaal,1702,2015,8,1.16
Burtinle,Nugaal,1702,2015,9,1.13
Burtinle,Nugaal,1702,2015,10,0.96
Burtinle,Nugaal,1702,2015,11,1.07
Burtinle,Nugaal,1702,2015,12,0.98
Burtinle,Nugaal,1702,2016,1,0.79
Burtinle,Nugaal,1702,2016,2,0.8
Burtinle,Nugaal,1702,2016,3,0.76
Burtinle,Nugaal,1702,2016,4,0.62
Burtinle,Nugaal,1702,2016,5,0.58
Burtinle,Nugaal,1702,2016,6,0.61
Burtinle,Nugaal,1702,2016,7,0.63
Burtinle,Nugaal,1702,2016,8,0.65
Burtinle,Nugaal,1702,2016,9,0.65
Burtinle,Nugaal,1702,2016,10,0.43
Burtinle,Nugaal,1702,2016,11,0.31
Burtinle,Nugaal,1702,2016,12,0.27
Burtinle,Nugaal,1702,2017,1,0.2
Burtinle,Nugaal,1702,2017,2,0.21
Burtinle,Nugaal,1702,2017,3,0.2
Burtinle,Nugaal,1702,2017,4,0.31
Burtinle,Nugaal,1702,2017,5,0.49
Burtinle,Nugaal,1702,2017,6,0.54
Burtinle,Nugaal,1702,2017,7,0.55
Burtinle,Nugaal,1702,2017,8,0.58
Burtinle,Nugaal,1702,2017,9,0.53
Burtinle,Nugaal,1702,2017,10,0.77
Burtinle,Nugaal,1702,2017,11,0.85
Burtinle,Nugaal,1702,2017,12,0.8
Burtinle,Nugaal,1702,2018,1,0.74
Burtinle,Nugaal,1702,2018,2,0.74
Burtinle,Nugaal,1702,2018,3,0.76
Burtinle,Nugaal,1702,2018,4,1.26
Burtinle,Nugaal,1702,2018,5,2.33
Burtinle,Nugaal,1702,2018,6,2.65
Burtinle,Nugaal,1702,2018,7,2.4
Burtinle,Nugaal,1702,2018,8,2.18
Burtinle,Nugaal,1702,2018,9,2.1
Burtinle,Nugaal,1702,2018,10,1.72
Burtinle,Nugaal,1702,2018,11,0.79
Burtinle,Nugaal,1702,2018,12,0.63
Burtinle,Nugaal,1702,2019,1,0.68
Burtinle,Nugaal,1702,2019,2,0.67
Burtinle,Nugaal,1702,2019,3,0.58
Burtinle,Nugaal,1702,2019,4,0.26
Burtinle,Nugaal,1702,2019,5,0.97
Burtinle,Nugaal,1702,2019,6,1.27
Burtinle,Nugaal,1702,2019,7,1.55
Burtinle,Nugaal,1702,2019,8,1.53
Burtinle,Nugaal,1702,2019,9,1.23
Burtinle,Nugaal,1702,2019,10,1.81
Burtinle,Nugaal,1702,2019,11,2.45
Burtinle,Nugaal,1702,2019,12,2.77
Burtinle,Nugaal,1702,2020,1,2.75
Burtinle,Nugaal,1702,2020,2,2.52
Burtinle,Nugaal,1702,2020,3,3.2
Burtinle,Nugaal,1702,2020,4,2.81
Burtinle,Nugaal,1702,2020,5,1.73
Burtinle,Nugaal,1702,2020,6,1.67
Burtinle,Nugaal,1702,2020,7,1.75
Burtinle,Nugaal,1702,2020,8,2.01
Burtinle,Nugaal,1702,2020,9,1.66
Burtinle,Nugaal,1702,2020,10,1.88
Burtinle,Nugaal,1702,2020,11,1.44
Burtinle,Nugaal,1702,2020,12,1.21
Burtinle,Nugaal,1702,2021,1,1.4
Burtinle,Nugaal,1702,2021,2,1.69
Burtinle,Nugaal,1702,2021,3,1.56
Burtinle,Nugaal,1702,2021,4,0.7
Burtinle,Nugaal,1702,2021,5,0.71
Burtinle,Nugaal,1702,2021,6,0.67
Burtinle,Nugaal,1702,2021,7,0.62
Burtinle,Nugaal,1702,2021,8,0.66
Burtinle,Nugaal,1702,2021,9,0.68
Burtinle,Nugaal,1702,2021,10,0.49
Burtinle,Nugaal,1702,2021,11,0.31
Burtinle,Nugaal,1702,2021,12,0.31
Burtinle,Nugaal,1702,2022,1,0.33
Burtinle,Nugaal,1702,2022,2,0.34
Burtinle,Nugaal,1702,2022,3,0.38
Burtinle,Nugaal,1702,2022,4,0.42
Burtinle,Nugaal,1702,2022,5,0.71
Burtinle,Nugaal,1702,2022,6,0.76
Burtinle,Nugaal,1702,2022,7,0.73
Burtinle,Nugaal,1702,2022,8,0.66
Burtinle,Nugaal,1702,2022,9,0.98
Burtinle,Nugaal,1702,2022,10,1.45
Burtinle,Nugaal,1702,2022,11,1.05
Burtinle,Nugaal,1702,2022,12,1.39
Burtinle,Nugaal,1702,2023,1,1.54
Burtinle,Nugaal,1702,2023,2,1.56
Burtinle,Nugaal,1702,2023,3,1.35
Burtinle,Nugaal,1702,2023,4,1.28
Burtinle,Nugaal,1702,2023,5,1.44
Burtinle,Nugaal,1702,2023,6,1.83
Burtinle,Nugaal,1702,2023,7,
Buuhoodle,Togdheer,1302,2013,1,
Buuhoodle,Togdheer,1302,2013,2,
Buuhoodle,Togdheer,1302,2013,3,
Buuhoodle,Togdheer,1302,2013,4,
Buuhoodle,Togdheer,1302,2013,5,
Buuhoodle,Togdheer,1302,2013,6,
Buuhoodle,Togdheer,1302,2013,7,
Buuhoodle,Togdheer,1302,2013,8,
Buuhoodle,Togdheer,1302,2013,9,
Buuhoodle,Togdheer,1302,2013,10,
Buuhoodle,Togdheer,1302,2013,11,
Buuhoodle,Togdheer,1302,2013,12,
Buuhoodle,Togdheer,1302,2014,1,
Buuhoodle,Togdheer,1302,2014,2,
Buuhoodle,Togdheer,1302,2014,3,
Buuhoodle,Togdheer,1302,2014,4,
Buuhoodle,Togdheer,1302,2014,5,
Buuhoodle,Togdheer,1302,2014,6,
Buuhoodle,Togdheer,1302,2014,7,
Buuhoodle,Togdheer,1302,2014,8,
Buuhoodle,Togdheer,1302,2014,9,
Buuhoodle,Togdheer,1302,2014,10,
Buuhoodle,Togdheer,1302,2014,11,
Buuhoodle,Togdheer,1302,2014,12,
Buuhoodle,Togdheer,1302,2015,1,0.81
Buuhoodle,Togdheer,1302,2015,2,0.84
Buuhoodle,Togdheer,1302,2015,3,1.2
Buuhoodle,Togdheer,1302,2015,4,1.49
Buuhoodle,Togdheer,1302,2015,5,1.41
Buuhoodle,Togdheer,1302,2015,6,1.15
Buuhoodle,Togdheer,1302,2015,7,0.83
Buuhoodle,Togdheer,1302,2015,8,0.79
Buuhoodle,Togdheer,1302,2015,9,0.74
Buuhoodle,Togdheer,1302,2015,10,0.95
Buuhoodle,Togdheer,1302,2015,11,1.38
Buuhoodle,Togdheer,1302,2015,12,1.49
Buuhoodle,Togdheer,1302,2016,1,1.6
Buuhoodle,Togdheer,1302,2016,2,1.64
Buuhoodle,Togdheer,1302,2016,3,1.45
Buuhoodle,Togdheer,1302,2016,4,0.7
Buuhoodle,Togdheer,1302,2016,5,0.64
Buuhoodle,Togdheer,1302,2016,6,0.67
Buuhoodle,Togdheer,1302,2016,7,0.66
Buuhoodle,Togdheer,1302,2016,8,0.68
Buuhoodle,Togdheer,1302,2016,9,0.64
Buuhoodle,Togdheer,1302,2016,10,0.49
Buuhoodle,Togdheer,1302,2016,11,0.31
Buuhoodle,Togdheer,1302,2016,12,0.26
Buuhoodle,Togdheer,1302,2017,1,0.25
Buuhoodle,Togdheer,1302,2017,2,0.31
Buuhoodle,Togdheer,1302,2017,3,0.34
Buuhoodle,Togdheer,1302,2017,4,0.69
Buuhoodle,Togdheer,1302,2017,5,1.05
Buuhoodle,Togdheer,1302,2017,6,1.08
Buuhoodle,Togdheer,1302,2017,7,0.97
Buuhoodle,Togdheer,1302,2017,8,0.81
Buuhoodle,Togdheer,1302,2017,9,0.79
Buuhoodle,Togdheer,1302,2017,10,0.97
Buuhoodle,Togdheer,1302,2017,11,1.12
Buuhoodle,Togdheer,1302,2017,12,1.17
Buuhoodle,Togdheer,1302,2018,1,1.11
Buuhoodle,Togdheer,1302,2018,2,0.92
Buuhoodle,Togdheer,1302,2018,3,0.99
Buuhoodle,Togdheer,1302,2018,4,1.74
Buuhoodle,Togdheer,1302,2018,5,2.09
Buuhoodle,Togdheer,1302,2018,6,2.32
Buuhoodle,Togdheer,1302,2018,7,2.03
Buuhoodle,Togdheer,1302,2018,8,1.8
Buuhoodle,Togdheer,1302,2018,9,1.86
Buuhoodle,Togdheer,1302,2018,10,1.56
Buuhoodle,Togdheer,1302,2018,11,1.05
Buuhoodle,Togdheer,1302,2018,12,0.79
Buuhoodle,Togdheer,1302,2019,1,0.76
Buuhoodle,Togdheer,1302,2019,2,0.8
Buuhoodle,Togdheer,1302,2019,3,0.6
Buuhoodle,Togdheer,1302,2019,4,0.28
Buuhoodle,Togdheer,1302,2019,5,0.89
Buuhoodle,Togdheer,1302,2019,6,1.21
Buuhoodle,Togdheer,1302,2019,7,1.48
Buuhoodle,Togdheer,1302,2019,8,1.34
Buuhoodle,Togdheer,1302,2019,9,1.51
Buuhoodle,Togdheer,1302,2019,10,2.07
Buuhoodle,Togdheer,1302,2019,11,2.9
Buuhoodle,Togdheer,1302,2019,12,3.09
Buuhoodle,Togdheer,1302,2020,1,2.88
Buuhoodle,Togdheer,1302,2020,2,2.59
Buuhoodle,Togdheer,1302,2020,3,3.42
Buuhoodle,Togdheer,1302,2020,4,3.87
Buuhoodle,Togdheer,1302,2020,5,2.03
Buuhoodle,Togdheer,1302,2020,6,1.77
Buuhoodle,Togdheer,1302,2020,7,1.82
Buuhoodle,Togdheer,1302,2020,8,2.31
Buuhoodle,Togdheer,1302,2020,9,2.42
Buuhoodle,Togdheer,1302,2020,10,1.93
Buuhoodle,Togdheer,1302,2020,11,1.82
Buuhoodle,Togdheer,1302,2020,12,1.51
Buuhoodle,Togdheer,1302,2021,1,1.65
Buuhoodle,Togdheer,1302,2021,2,2.08
Buuhoodle,Togdheer,1302,2021,3,1.42
Buuhoodle,Togdheer,1302,2021,4,1.36
Buuhoodle,Togdheer,1302,2021,5,1.71
Buuhoodle,Togdheer,1302,2021,6,1.55
Buuhoodle,Togdheer,1302,2021,7,1.6
Buuhoodle,Togdheer,1302,2021,8,1.73
Buuhoodle,Togdheer,1302,2021,9,2.02
Buuhoodle,Togdheer,1302,2021,10,1.86
Buuhoodle,Togdheer,1302,2021,11,1.37
Buuhoodle,Togdheer,1302,2021,12,1.14
Buuhoodle,Togdheer,1302,2022,1,0.86
Buuhoodle,Togdheer,1302,2022,2,0.86
Buuhoodle,Togdheer,1302,2022,3,0.84
Buuhoodle,Togdheer,1302,2022,4,0.48
Buuhoodle,Togdheer,1302,2022,5,0.88
Buuhoodle,Togdheer,1302,2022,6,0.94
Buuhoodle,Togdheer,1302,2022,7,1.07
Buuhoodle,Togdheer,1302,2022,8,1.02
Buuhoodle,Togdheer,1302,2022,9,1.17
Buuhoodle,Togdheer,1302,2022,10,1.66
Buuhoodle,Togdheer,1302,2022,11,1.21
Buuhoodle,Togdheer,1302,2022,12,1.46
Buuhoodle,Togdheer,1302,2023,1,1.58
Buuhoodle,Togdheer,1302,2023,2,1.53
Buuhoodle,Togdheer,1302,2023,3,1.52
Buuhoodle,Togdheer,1302,2023,4,1.39
Buuhoodle,Togdheer,1302,2023,5,1.46
Buuhoodle,Togdheer,1302,2023,6,1.71
Buuhoodle,Togdheer,1302,2023,7,
Buur Hakaba,Bay,2402,2013,1,
Buur Hakaba,Bay,2402,2013,2,
Buur Hakaba,Bay,2402,2013,3,
Buur Hakaba,Bay,2402,2013,4,
Buur Hakaba,Bay,2402,2013,5,
Buur Hakaba,Bay,2402,2013,6,
Buur Hakaba,Bay,2402,2013,7,
Buur Hakaba,Bay,2402,2013,8,
Buur Hakaba,Bay,2402,2013,9,
Buur Hakaba,Bay,2402,2013,10,
Buur Hakaba,Bay,2402,2013,11,
Buur Hakaba,Bay,2402,2013,12,
Buur Hakaba,Bay,2402,2014,1,
Buur Hakaba,Bay,2402,2014,2,
Buur Hakaba,Bay,2402,2014,3,
Buur Hakaba,Bay,2402,2014,4,
Buur Hakaba,Bay,2402,2014,5,
Buur Hakaba,Bay,2402,2014,6,
Buur Hakaba,Bay,2402,2014,7,
Buur Hakaba,Bay,2402,2014,8,
Buur Hakaba,Bay,2402,2014,9,
Buur Hakaba,Bay,2402,2014,10,
Buur Hakaba,Bay,2402,2014,11,
Buur Hakaba,Bay,2402,2014,12,
Buur Hakaba,Bay,2402,2015,1,0.93
Buur Hakaba,Bay,2402,2015,2,0.61
Buur Hakaba,Bay,2402,2015,3,0.62
Buur Hakaba,Bay,2402,2015,4,1.26
Buur Hakaba,Bay,2402,2015,5,1.34
Buur Hakaba,Bay,2402,2015,6,1.17
Buur Hakaba,Bay,2402,2015,7,0.83
Buur Hakaba,Bay,2402,2015,8,0.76
Buur Hakaba,Bay,2402,2015,9,0.84
Buur Hakaba,Bay,2402,2015,10,0.95
Buur Hakaba,Bay,2402,2015,11,1.27
Buur Hakaba,Bay,2402,2015,12,1.25
Buur Hakaba,Bay,2402,2016,1,1.21
Buur Hakaba,Bay,2402,2016,2,1.37
Buur Hakaba,Bay,2402,2016,3,1.58
Buur Hakaba,Bay,2402,2016,4,1
Buur Hakaba,Bay,2402,2016,5,0.57
Buur Hakaba,Bay,2402,2016,6,0.78
Buur Hakaba,Bay,2402,2016,7,0.89
Buur Hakaba,Bay,2402,2016,8,0.69
Buur Hakaba,Bay,2402,2016,9,0.52
Buur Hakaba,Bay,2402,2016,10,0.3
Buur Hakaba,Bay,2402,2016,11,0.3
Buur Hakaba,Bay,2402,2016,12,0.27
Buur Hakaba,Bay,2402,2017,1,0.28
Buur Hakaba,Bay,2402,2017,2,0.32
Buur Hakaba,Bay,2402,2017,3,0.32
Buur Hakaba,Bay,2402,2017,4,0.5
Buur Hakaba,Bay,2402,2017,5,0.49
Buur Hakaba,Bay,2402,2017,6,0.5
Buur Hakaba,Bay,2402,2017,7,0.49
Buur Hakaba,Bay,2402,2017,8,0.68
Buur Hakaba,Bay,2402,2017,9,0.85
Buur Hakaba,Bay,2402,2017,10,0.63
Buur Hakaba,Bay,2402,2017,11,0.74
Buur Hakaba,Bay,2402,2017,12,0.72
Buur Hakaba,Bay,2402,2018,1,0.74
Buur Hakaba,Bay,2402,2018,2,0.64
Buur Hakaba,Bay,2402,2018,3,0.85
Buur Hakaba,Bay,2402,2018,4,1.7
Buur Hakaba,Bay,2402,2018,5,2.22
Buur Hakaba,Bay,2402,2018,6,1.99
Buur Hakaba,Bay,2402,2018,7,1.98
Buur Hakaba,Bay,2402,2018,8,1.92
Buur Hakaba,Bay,2402,2018,9,1.87
Buur Hakaba,Bay,2402,2018,10,1.12
Buur Hakaba,Bay,2402,2018,11,0.58
Buur Hakaba,Bay,2402,2018,12,0.67
Buur Hakaba,Bay,2402,2019,1,0.84
Buur Hakaba,Bay,2402,2019,2,0.75
Buur Hakaba,Bay,2402,2019,3,0.68
Buur Hakaba,Bay,2402,2019,4,0.74
Buur Hakaba,Bay,2402,2019,5,1.17
Buur Hakaba,Bay,2402,2019,6,1.16
Buur Hakaba,Bay,2402,2019,7,1.4
Buur Hakaba,Bay,2402,2019,8,1.51
Buur Hakaba,Bay,2402,2019,9,1.38
Buur Hakaba,Bay,2402,2019,10,2.41
Buur Hakaba,Bay,2402,2019,11,2.11
Buur Hakaba,Bay,2402,2019,12,2.11
Buur Hakaba,Bay,2402,2020,1,1.94
Buur Hakaba,Bay,2402,2020,2,1.53
Buur Hakaba,Bay,2402,2020,3,2.33
Buur Hakaba,Bay,2402,2020,4,1.78
Buur Hakaba,Bay,2402,2020,5,1.49
Buur Hakaba,Bay,2402,2020,6,1.5
Buur Hakaba,Bay,2402,2020,7,1.94
Buur Hakaba,Bay,2402,2020,8,2.32
Buur Hakaba,Bay,2402,2020,9,1.88
Buur Hakaba,Bay,2402,2020,10,1.75
Buur Hakaba,Bay,2402,2020,11,1.72
Buur Hakaba,Bay,2402,2020,12,1.7
Buur Hakaba,Bay,2402,2021,1,1.41
Buur Hakaba,Bay,2402,2021,2,1.47
Buur Hakaba,Bay,2402,2021,3,1.3
Buur Hakaba,Bay,2402,2021,4,0.78
Buur Hakaba,Bay,2402,2021,5,0.6
Buur Hakaba,Bay,2402,2021,6,0.55
Buur Hakaba,Bay,2402,2021,7,0.74
Buur Hakaba,Bay,2402,2021,8,0.91
Buur Hakaba,Bay,2402,2021,9,0.8
Buur Hakaba,Bay,2402,2021,10,0.52
Buur Hakaba,Bay,2402,2021,11,0.39
Buur Hakaba,Bay,2402,2021,12,0.31
Buur Hakaba,Bay,2402,2022,1,0.27
Buur Hakaba,Bay,2402,2022,2,0.32
Buur Hakaba,Bay,2402,2022,3,0.34
Buur Hakaba,Bay,2402,2022,4,0.42
Buur Hakaba,Bay,2402,2022,5,0.63
Buur Hakaba,Bay,2402,2022,6,0.78
Buur Hakaba,Bay,2402,2022,7,0.87
Buur Hakaba,Bay,2402,2022,8,0.89
Buur Hakaba,Bay,2402,2022,9,0.85
Buur Hakaba,Bay,2402,2022,10,0.63
Buur Hakaba,Bay,2402,2022,11,0.8
Buur Hakaba,Bay,2402,2022,12,0.79
Buur Hakaba,Bay,2402,2023,1,0.7
Buur Hakaba,Bay,2402,2023,2,0.65
Buur Hakaba,Bay,2402,2023,3,0.67
Buur Hakaba,Bay,2402,2023,4,1.31
Buur Hakaba,Bay,2402,2023,5,1.22
Buur Hakaba,Bay,2402,2023,6,1.14
Buur Hakaba,Bay,2402,2023,7,
Cabudwaaq,Galgaduud,1902,2013,1,
Cabudwaaq,Galgaduud,1902,2013,2,
Cabudwaaq,Galgaduud,1902,2013,3,
Cabudwaaq,Galgaduud,1902,2013,4,
Cabudwaaq,Galgaduud,1902,2013,5,
Cabudwaaq,Galgaduud,1902,2013,6,
Cabudwaaq,Galgaduud,1902,2013,7,
Cabudwaaq,Galgaduud,1902,2013,8,
Cabudwaaq,Galgaduud,1902,2013,9,
Cabudwaaq,Galgaduud,1902,2013,10,
Cabudwaaq,Galgaduud,1902,2013,11,
Cabudwaaq,Galgaduud,1902,2013,12,
Cabudwaaq,Galgaduud,1902,2014,1,
Cabudwaaq,Galgaduud,1902,2014,2,
Cabudwaaq,Galgaduud,1902,2014,3,
Cabudwaaq,Galgaduud,1902,2014,4,
Cabudwaaq,Galgaduud,1902,2014,5,
Cabudwaaq,Galgaduud,1902,2014,6,
Cabudwaaq,Galgaduud,1902,2014,7,
Cabudwaaq,Galgaduud,1902,2014,8,
Cabudwaaq,Galgaduud,1902,2014,9,
Cabudwaaq,Galgaduud,1902,2014,10,
Cabudwaaq,Galgaduud,1902,2014,11,
Cabudwaaq,Galgaduud,1902,2014,12,
Cabudwaaq,Galgaduud,1902,2015,1,0.82
Cabudwaaq,Galgaduud,1902,2015,2,0.8
Cabudwaaq,Galgaduud,1902,2015,3,0.95
Cabudwaaq,Galgaduud,1902,2015,4,1.34
Cabudwaaq,Galgaduud,1902,2015,5,1.1
Cabudwaaq,Galgaduud,1902,2015,6,1.06
